Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
SAC,EV Desired Capacity (%),0.95,27.0,0.0,-58.156531748776366,0.0,549.2947539019844,0.0,454.1955891792104,0.0,0.641889806717686,0.0,105.11873679099625,0.0,203954.96996959994,0.0,741.0989383607966,0.0,64.18291298595081,0.0,37.044201039710046,0.0,12.987012987012985,0.0,11.0,0.0,258.2853670974122,0.0,42.997717687185016,0.0,3.4183528763583064,0.0,0.008648444426267164,0.0,0.0009186247705999544,0.0,0.007729819655667211,0.0,-65.22847985892695,0.0,0.0,0.0,0.17188572883605957,0.0,3.408237691210975e-05,0.0,0.000287948939958146,0.0,-2.1539456203250507,0.0
DDPG,EV Desired Capacity (%),0.95,27.0,0.0,100.61235225158319,0.0,216.51995399917723,0.0,423.7275,0.0,0.45100243646104365,0.0,0.0,0.0,363720.0582573214,0.0,990.8462806888956,0.0,44.493608905130586,0.0,39.23391078243408,0.0,12.987012987012985,0.0,12.0,0.0,122.49861704028936,0.0,7.671862782180744,0.0,-7.448104438560174,0.0,0.005686446025079987,0.0,0.0005544523624357436,0.0,0.005131993662644245,0.0,69.5333531796803,0.0,0.0,0.0,0.2069246768951416,0.0,2.048410367150659e-05,0.0,0.00019250764298830455,0.0,3.7263834167253034,0.0
DDPG+PER,EV Desired Capacity (%),0.95,27.0,0.0,-4.353440674182961,0.0,383.65554852332656,0.0,391.72249999999997,0.0,0.5873949506940065,0.0,11.330332668076426,0.0,243036.19182138465,0.0,797.3708524987842,0.0,56.751939736654855,0.0,41.64331578107506,0.0,12.987012987012985,0.0,11.0,0.0,186.5831472016161,0.0,25.492522952183606,0.0,-0.28996770754103196,0.0,0.007206036022262156,0.0,0.0008225508310018433,0.0,0.0063834851912603135,0.0,-22.05402450955018,0.0,0.0,0.0,0.13894891738891602,0.0,3.047690377732969e-05,0.0,0.00023931278594577045,0.0,-0.1612385434882578,0.0
TQC,EV Desired Capacity (%),0.95,27.0,0.0,125.64608190514579,0.0,469.5130462258517,0.0,594.2726805503808,0.0,0.5220241895328864,0.0,170.8751662033402,0.0,463533.15491650876,0.0,993.8359521142717,0.0,49.1284418833945,0.0,34.498616387211904,0.0,12.987012987012985,0.0,12.0,0.0,323.52875584991693,0.0,99.11567768005332,0.0,-4.4845026356423245,0.0,0.009928681897700737,0.0,0.000979295603621744,0.0,0.008949386294078992,0.0,-58.299496447031544,0.0,0.0,0.0,0.21950435638427734,0.0,3.596190402447138e-05,0.0,0.00033042463400402995,0.0,4.6535585890794735,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.95,27.0,0.0,15.668868350182375,0.0,65.18699252158635,0.0,99.70944667041594,0.0,0.5735459564921943,0.0,0.4269990214883419,0.0,251132.38742323112,0.0,818.3746883476465,0.0,54.73482611568057,0.0,22.60789280885539,0.0,13.129870129870131,0.0,0.0,0.0,157.06464021302617,0.0,13.975073128535055,0.0,-1.2409144789295787,0.0,0.0020744347771012427,0.0,0.0008123422198529125,0.0,0.0012620925572483304,0.0,7.435459841966454,0.0,0.0,0.0,10.913741111755371,0.0,3.0071412867542943e-05,0.0,4.66941666864357e-05,0.0,0.5803284574141621,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.95,27.0,0.0,38.77076722211833,0.0,30.40476129791923,0.0,110.1117803321963,0.0,0.5367515503161177,0.0,0.0,0.0,278344.8200120862,0.0,863.3457537223496,0.0,51.524742833946775,0.0,22.392590806459328,0.0,12.987012987012985,0.0,0.0,0.0,133.36993803354352,0.0,9.795488908919376,0.0,-2.8650800306820967,0.0,0.0017176244154443378,0.0,0.0007598644528486061,0.0,0.0009577599625957317,0.0,24.457414497777595,0.0,0.0,0.0,16.719835996627808,0.0,2.810240274953173e-05,0.0,3.540238506693215e-05,0.0,1.435954341559938,0.0
AFAP,EV Desired Capacity (%),1.0,24.0,0.0,-162.67541580646633,0.0,643.5281586961935,0.0,0.0,0.0,0.9871988877253457,0.0,714.3593914171372,0.0,71256.4674267436,0.0,401.2633669357763,0.0,99.95923798318358,0.0,0.14140262296942682,0.0,99.36728395061729,0.0,0.0,0.0,375.64067651113896,0.0,130.62453435954126,0.0,23.19196066816942,0.0,0.007015618828899366,0.0,0.0012909096829696784,0.0,0.005724709145929688,0.0,-15277.082328322167,0.0,0.0,0.0,0.1374056339263916,0.0,5.415293439898535e-05,0.0,0.00024233114984711446,0.0,-5.609497096774701,0.0
ALAP,EV Desired Capacity (%),1.0,24.0,0.0,-95.80920478602546,0.0,349.7891216188677,0.0,0.0,0.0,0.7708760819255862,0.0,205.41385154960062,0.0,94243.8158035091,0.0,440.52963407933356,0.0,77.88614931545011,0.0,13.401944651981417,0.0,57.64578833693306,0.0,0.0,0.0,235.11963076753412,0.0,102.87007856294255,0.0,12.605968272117346,0.0,0.0029958279376722614,0.0,0.0007030726053627897,0.0,0.0022927553323094717,0.0,-3877.933209286356,0.0,0.0,0.0,0.1024329662322998,0.0,2.9841438729949737e-05,0.0,9.420407304312491e-05,0.0,-3.30376568227674,0.0
RR,EV Desired Capacity (%),1.0,24.0,0.0,-72.71523809296862,0.0,281.5016847314578,0.0,0.0,0.0,0.7258372868705487,0.0,0.0,0.0,65892.03474241067,0.0,406.1101451919431,0.0,73.03120316273322,0.0,22.17276203029985,0.0,37.854938271604944,0.0,0.0,0.0,122.50224285069007,0.0,38.37720341131363,0.0,10.14497331949309,0.0,0.0028958300780970035,0.0,0.0008460983474178178,0.0,0.0020497317306791855,0.0,-232.2502666326276,0.0,0.0,0.0,0.12575411796569824,0.0,3.551808488356056e-05,0.0,8.559284996293821e-05,0.0,-2.5074220032058143,0.0
SAC,EV Desired Capacity (%),1.0,24.0,0.0,27.09199842605889,0.0,274.3834397739932,0.0,411.6104560913545,0.0,0.43003800004491216,0.0,0.0,0.0,252488.1064929039,0.0,824.8388462407621,0.0,41.754058038414094,0.0,33.78352723430868,0.0,17.24137931034483,0.0,12.0,0.0,44.68190729155708,0.0,35.691453887837596,0.0,-4.945492317679542,0.0,0.005308349914563683,0.0,0.0003554475344656171,0.0,0.004952902380098066,0.0,2.8777329089198385,0.0,0.0,0.0,0.32898426055908203,0.0,1.4843096414319487e-05,0.0,0.00020860272280376498,0.0,0.9342068422778927,0.0
DDPG,EV Desired Capacity (%),1.0,24.0,0.0,29.529728047957907,0.0,214.58194935622421,0.0,355.6350000000001,0.0,0.4363192889841749,0.0,0.0,0.0,254085.16288484112,0.0,828.6648805671766,0.0,42.047654923410654,0.0,37.26014987312916,0.0,12.987012987012985,0.0,9.0,0.0,13.342943645990257,0.0,9.989945910434635,0.0,-5.083377873135341,0.0,0.005016410639011957,0.0,0.0004405689361095974,0.0,0.00457584170290236,0.0,5.526142757610213,0.0,0.0,0.0,0.16658616065979004,0.0,1.8336895063098215e-05,0.0,0.00019277295466704614,0.0,1.0182664844123417,0.0
DDPG+PER,EV Desired Capacity (%),1.0,24.0,0.0,-37.098011463980555,0.0,322.0385597467475,0.0,184.36000000000007,0.0,0.5843659153490065,0.0,188.5821330803694,0.0,169632.42893436455,0.0,644.2243367168383,0.0,62.46628095847882,0.0,40.81266627369155,0.0,15.432098765432102,0.0,4.0,0.0,11.185198217212506,0.0,56.67023861919278,0.0,4.961765385629689,0.0,0.005305322089517581,0.0,0.0008111922414274571,0.0,0.004494129848090124,0.0,-70.79775590394587,0.0,0.0,0.0,0.30677175521850586,0.0,3.387277291444189e-05,0.0,0.00018905539152779213,0.0,-1.279241774620019,0.0
TQC,EV Desired Capacity (%),1.0,24.0,0.0,61.70316100974827,0.0,250.31940114493273,0.0,514.8211997638728,0.0,0.3300492044943955,0.0,84.49556291593444,0.0,403438.94731768087,0.0,994.361410000308,0.0,32.52741290774605,0.0,24.83176596762223,0.0,15.432098765432102,0.0,13.0,0.0,55.09257541218267,0.0,93.62038894328364,0.0,-9.532318403376198,0.0,0.005696800892804017,0.0,0.0003723173290765606,0.0,0.005324483563727455,0.0,-372.7905041071148,0.0,0.0,0.0,0.12217450141906738,0.0,1.5317503269463422e-05,0.0,0.0002221931900449714,0.0,2.127695207232699,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),1.0,24.0,0.0,18.12342439847502,0.0,40.51494416523317,0.0,119.76842785669862,0.0,0.46304827031511164,0.0,0.0,0.0,204978.44408550646,0.0,766.8653136148665,0.0,46.017649738787775,0.0,22.92802890945713,0.0,17.05246913580247,0.0,3.0,0.0,4.837612303060663,0.0,13.313708242794654,0.0,-2.8561977463609405,0.0,0.001700027653080998,0.0,0.0005514729603747211,0.0,0.0011485546927062769,0.0,0.7431339252248881,0.0,0.0,0.0,11.480182647705078,0.0,2.2917367277110662e-05,0.0,4.7979807092579824e-05,0.0,0.6249456689129317,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),1.0,24.0,0.0,24.375579016706688,0.0,25.95446542535234,0.0,129.95823454738706,0.0,0.4436196239448147,0.0,0.0,0.0,217665.8829593987,0.0,791.6155990454356,0.0,44.20866030917116,0.0,23.251331183608826,0.0,16.280864197530867,0.0,2.0,0.0,4.772303478133601,0.0,6.818048192818542,0.0,-3.748167489215216,0.0,0.0015853627604239173,0.0,0.0005425648539291468,0.0,0.0010427979064947701,0.0,4.918556562898214,0.0,0.0,0.0,15.518499374389648,0.0,2.251706132603446e-05,0.0,4.368252652738591e-05,0.0,0.8405372074726444,0.0
