Algorithm,parameter_name,parameter_value,total_ev_served_mean,total_ev_served_std,total_evs_spawned_mean,total_evs_spawned_std,total_profits_mean,total_profits_std,total_energy_charged_mean,total_energy_charged_std,total_energy_discharged_mean,total_energy_discharged_std,average_user_satisfaction_mean,average_user_satisfaction_std,power_tracker_violation_mean,power_tracker_violation_std,tracking_error_mean,tracking_error_std,energy_tracking_error_mean,energy_tracking_error_std,energy_user_satisfaction_mean,energy_user_satisfaction_std,std_energy_user_satisfaction_mean,std_energy_user_satisfaction_std,min_energy_user_satisfaction_mean,min_energy_user_satisfaction_std,total_steps_min_emergency_battery_capacity_violation_mean,total_steps_min_emergency_battery_capacity_violation_std,transformer_overload_kwh_mean,transformer_overload_kwh_std,peak_transformer_loading_pct_mean,peak_transformer_loading_pct_std,average_transformer_loading_pct_mean,average_transformer_loading_pct_std,battery_degradation_mean,battery_degradation_std,battery_degradation_calendar_mean,battery_degradation_calendar_std,battery_degradation_cycling_mean,battery_degradation_cycling_std,total_reward_mean,total_reward_std,action_mask_mean,action_mask_std,execution_time_mean,execution_time_std,calendar_degradation_mean,calendar_degradation_std,cyclic_degradation_mean,cyclic_degradation_std,profit_per_ev_mean,profit_per_ev_std
SAC,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,54.37273478463815,0.0,162.71273395273272,0.0,454.32986774335103,0.0,0.3739584216132792,0.0,24.039421220359927,0.0,430178.59184976737,0.0,1022.8105343534501,0.0,37.83128068924809,0.0,32.14234639989425,0.0,12.987012987012985,0.0,13.0,0.0,0.0,0.0,35.66113394510859,0.0,-10.509652754913198,0.0,0.005462875659106162,0.0,0.00043510670101911574,0.0,0.0050277689580870465,0.0,33.77814865801554,0.0,0.0,0.0,0.11072754859924316,0.0,1.7310052107844832e-05,0.0,0.0002019726245548184,0.0,2.1749093913855257,0.0
DDPG,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,38.44773710292376,0.0,219.85638920086413,0.0,416.745,0.0,0.4170307771671462,0.0,0.0,0.0,326063.0046571854,0.0,916.0623007517879,0.0,43.49734480867821,0.0,38.78258159887077,0.0,12.987012987012985,0.0,14.0,0.0,0.0,0.0,19.871241360055926,0.0,-7.095711092140022,0.0,0.005807958911589343,0.0,0.0004630128094420349,0.0,0.0053449461021473086,0.0,17.094529910685427,0.0,0.0,0.0,0.09301090240478516,0.0,1.849222743258868e-05,0.0,0.0002158956253935837,0.0,1.5379094841169505,0.0
DDPG+PER,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,-9.573028811489126,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.5552873019209377,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,-7.061729955839597,0.0,0.0,0.0,0.09899711608886719,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,-0.38292115245956504,0.0
TQC,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,59.74104509933361,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.3523307386271834,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4697.974398635455,0.0,0.0,0.0,0.1141819953918457,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,2.3896418039733445,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,6.736043258992682,0.0,99.90077254308206,0.0,127.85750000000002,0.0,0.580834405624622,0.0,0.0,0.0,199087.89724164383,0.0,747.1304174095696,0.0,54.56914990600675,0.0,21.01758278823434,0.0,16.234567901234566,0.0,2.0,0.0,0.0,0.0,18.451313287950942,0.0,-1.0075385280582148,0.0,0.002317803550483495,0.0,0.0007881795662833071,0.0,0.0015296239842001878,0.0,-6.0197970728832,0.0,0.0,0.0,7.933476209640503,0.0,3.149001384979212e-05,0.0,6.115918975205119e-05,0.0,0.26944173035970725,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),0.95,25.0,0.0,25.0,0.0,16.99612285037706,0.0,53.348830413177986,0.0,134.2225,0.0,0.5426735184866892,0.0,0.0,0.0,234774.85089367063,0.0,800.0473595394735,0.0,51.07335975764797,0.0,23.16429361388259,0.0,17.083333333333332,0.0,1.0,0.0,0.0,0.0,10.08913811046866,0.0,-2.9146236139312465,0.0,0.0020009334634171544,0.0,0.0007226957504223975,0.0,0.0012782377129947572,0.0,0.8652202489168823,0.0,0.0,0.0,10.295907020568848,0.0,2.8844452854541657e-05,0.0,5.115830983386482e-05,0.0,0.6798449140150824,0.0
AFAP,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,-139.96573697754482,0.0,648.0850944056498,0.0,0.0,0.0,0.9982252623688156,0.0,947.82327184793,0.0,120547.70110728794,0.0,545.000231470967,0.0,99.99514242878563,0.0,0.018067204944304832,0.0,99.91304347826087,0.0,0.0,0.0,79.01382221754525,0.0,130.03521085531372,0.0,23.35647843905131,0.0,0.008100693574451015,0.0,0.0015292573787491998,0.0,0.006571436195701816,0.0,-3399.049630699642,0.0,0.0,0.0,0.03898882865905762,0.0,6.144605535039924e-05,0.0,0.00026535007515575166,0.0,-5.598629479101793,0.0
ALAP,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,-89.28734466384567,0.0,372.0707719126967,0.0,0.0,0.0,0.8144901789417812,0.0,364.43628276386795,0.0,125199.72620173584,0.0,529.321059421889,0.0,81.3329498411022,0.0,11.792254668762252,0.0,57.64578833693306,0.0,0.0,0.0,3.974852307433057,0.0,100.23370797225472,0.0,13.409138764331253,0.0,0.0030556746887867156,0.0,0.0008618480194145362,0.0,0.0021938266693721795,0.0,-95.42406257483005,0.0,0.0,0.0,0.048775672912597656,0.0,3.502764226637076e-05,0.0,8.720503123801221e-05,0.0,-3.5714937865538268,0.0
RR,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,-68.61404575010964,0.0,317.0792037164814,0.0,0.0,0.0,0.7828492450491674,0.0,0.0,0.0,68040.35782265641,0.0,402.0944862361704,0.0,77.69678912700165,0.0,18.310367483491405,0.0,43.14782608695652,0.0,0.0,0.0,0.0,0.0,43.67121256613575,0.0,11.427285782382274,0.0,0.0032913960590427198,0.0,0.0010485677104804375,0.0,0.0022428283485622824,0.0,-61.84027163935131,0.0,0.0,0.0,0.03549051284790039,0.0,4.2206793880502964e-05,0.0,9.006972479666872e-05,0.0,-2.7445618300043857,0.0
SAC,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,54.37273478463815,0.0,162.71273395273272,0.0,454.32986774335103,0.0,0.36438912372102106,0.0,24.039421220359927,0.0,430178.59184976737,0.0,1022.8105343534501,0.0,37.83128068924809,0.0,32.14234639989425,0.0,12.987012987012985,0.0,13.0,0.0,0.0,0.0,35.66113394510859,0.0,-10.509652754913198,0.0,0.005462875659106162,0.0,0.00043510670101911574,0.0,0.0050277689580870465,0.0,32.739191211871095,0.0,0.0,0.0,0.11582040786743164,0.0,1.7310052107844832e-05,0.0,0.0002019726245548184,0.0,2.1749093913855257,0.0
DDPG,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,38.44773710292376,0.0,219.85638920086413,0.0,416.745,0.0,0.40970653715936356,0.0,0.0,0.0,326063.0046571854,0.0,916.0623007517879,0.0,43.49734480867821,0.0,38.78258159887077,0.0,12.987012987012985,0.0,14.0,0.0,0.0,0.0,19.871241360055926,0.0,-7.095711092140022,0.0,0.005807958911589343,0.0,0.0004630128094420349,0.0,0.0053449461021473086,0.0,16.22810569837756,0.0,0.0,0.0,0.1206521987915039,0.0,1.849222743258868e-05,0.0,0.0002158956253935837,0.0,1.5379094841169505,0.0
DDPG+PER,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,-9.573028811489126,0.0,318.65976393395005,0.0,304.64750000000004,0.0,0.5493473371247408,0.0,0.23940061792391942,0.0,208938.82487906874,0.0,705.2811263276637,0.0,56.90286160535443,0.0,41.41152632077,0.0,15.432098765432102,0.0,9.0,0.0,0.0,0.0,20.09541271273143,0.0,0.504991000843401,0.0,0.006161781182495139,0.0,0.0007239274858433917,0.0,0.005437853696651746,0.0,-7.715947495996979,0.0,0.0,0.0,0.1257922649383545,0.0,2.8999599327751213e-05,0.0,0.0002198468287909816,0.0,-0.38292115245956504,0.0
TQC,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,59.74104509933361,0.0,224.75996091994105,0.0,566.7008510360769,0.0,0.3388808683624909,0.0,30.693140683775944,0.0,549982.9507001279,0.0,1076.4611504106763,0.0,33.99963362466067,0.0,26.867068442223875,0.0,15.432098765432102,0.0,18.0,0.0,0.0,0.0,42.53905920790563,0.0,-12.323281458512616,0.0,0.006078844346114333,0.0,0.00033128753188772005,0.0,0.005747556814226614,0.0,-4699.862781252098,0.0,0.0,0.0,0.12577295303344727,0.0,1.3177487896306727e-05,0.0,0.0002309256596828027,0.0,2.3896418039733445,0.0
Online_MPC_NonAdaptive,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,9.601291553178102,0.0,97.6051240421117,0.0,137.6775,0.0,0.5421841096851168,0.0,0.0,0.0,203474.7048158398,0.0,759.24606591054,0.0,53.681831646701475,0.0,20.53353078237837,0.0,16.280864197530867,0.0,4.0,0.0,0.0,0.0,15.220409440849616,0.0,-1.444176996417921,0.0,0.0024005852919594885,0.0,0.0007872377259888776,0.0,0.0016133475659706109,0.0,-8.621370751398864,0.0,0.0,0.0,7.8887858390808105,0.0,3.142672563680325e-05,0.0,6.453398349058127e-05,0.0,0.3840516621271241,0.0
Online_MPC_Adaptive,EV Desired Capacity (%),1.0,25.0,0.0,25.0,0.0,20.346294367551558,0.0,42.6541294499885,0.0,137.92000000000002,0.0,0.5051700478842355,0.0,0.0,0.0,240524.81141444895,0.0,814.4395605026629,0.0,50.02627533580286,0.0,22.718990707236106,0.0,17.391304347826086,0.0,1.0,0.0,0.0,0.0,8.841642044030575,0.0,-3.433307247282679,0.0,0.0019937034892393087,0.0,0.0007279893073670057,0.0,0.001265714181872303,0.0,-1.8283173709622345,0.0,0.0,0.0,10.302404880523682,0.0,2.9029850543595535e-05,0.0,5.06325100475802e-05,0.0,0.8138517747020623,0.0
